,fecha,region,provincia,dia_semana,mes,anio,rango_hora,tipo_via,sexo,grupo_edad,condicion_victima,tipo_accidente,medio_trans
409,2019-07-28,1,9,4,7,2019,10,4,2,4,2,1,2
410,2019-08-28,1,9,7,8,2019,3,4,1,4,1,5,2
411,2019-09-28,1,9,5,9,2019,6,1,1,99,1,1,2
412,2019-10-28,1,9,4,10,2019,5,2,1,99,1,5,2
413,2019-11-28,1,9,7,11,2019,2,3,1,4,1,1,2
414,2019-11-28,1,9,7,11,2019,2,3,1,5,2,1,2
415,2019-11-28,1,9,7,11,2019,3,3,1,99,1,1,2
416,2019-11-28,1,9,7,11,2019,3,3,2,99,2,1,2
417,2019-12-28,1,9,1,12,2019,6,2,1,99,1,6,4
418,2019-12-28,1,9,7,12,2019,3,4,1,6,1,1,2
419,2020-01-28,1,9,3,1,2020,10,3,1,3,1,1,2
420,2020-02-28,1,9,1,2,2020,11,4,1,7,1,5,2
421,2020-03-28,1,9,7,3,2020,5,3,1,14,3,3,25
422,2020-03-28,1,9,6,3,2020,10,3,2,8,3,3,25
423,2020-03-28,1,9,2,3,2020,10,4,1,99,1,1,2
424,2020-04-28,1,9,5,4,2020,10,3,1,99,1,1,2
425,2020-04-28,1,9,1,4,2020,8,3,1,12,1,1,9
426,2020-08-28,1,9,4,8,2020,6,3,1,4,1,1,2
427,2020-09-28,1,9,1,9,2020,6,3,1,99,1,1,2
428,2020-10-28,1,9,1,10,2020,6,3,2,14,2,1,2
429,2020-11-28,1,9,6,11,2020,11,3,1,99,1,1,2
430,2020-11-28,1,9,5,11,2020,11,3,1,10,1,5,2
431,2020-11-28,1,9,6,11,2020,7,3,1,5,1,1,2
432,2020-12-28,1,9,2,12,2020,4,1,2,99,2,1,1
433,2020-12-28,1,9,5,12,2020,11,3,2,99,2,1,2
434,2021-01-28,1,9,4,1,2021,6,1,1,99,1,1,2
435,2021-01-28,1,9,7,1,2021,4,1,1,14,1,1,2
436,2021-01-28,1,9,7,1,2021,11,4,2,8,2,5,8
437,2021-02-28,1,9,4,2,2021,11,3,1,4,3,3,25
438,2021-02-28,1,9,5,2,2021,12,3,1,5,1,1,2
439,2021-03-28,1,9,7,3,2021,1,1,1,8,1,5,2
440,2021-03-28,1,9,2,3,2021,11,2,1,4,1,1,2
441,2021-04-28,1,9,4,4,2021,9,1,1,13,1,1,9
442,2021-05-28,1,9,1,5,2021,3,3,1,10,1,5,2
443,2021-05-28,1,9,6,5,2021,9,4,1,7,1,1,2
444,2021-05-28,1,9,2,5,2021,5,3,1,99,1,5,1
445,2021-06-28,1,9,2,6,2021,7,3,1,6,1,1,2
446,2021-06-28,1,9,6,6,2021,10,3,1,4,1,1,2
447,2021-06-28,1,9,6,6,2021,11,3,1,4,1,1,2
448,2021-06-28,1,9,7,6,2021,99,4,1,11,3,3,25
449,2021-07-28,1,9,7,7,2021,12,3,1,5,2,1,2
450,2021-07-28,1,9,1,7,2021,1,3,1,99,1,6,1
451,2021-07-28,1,9,1,7,2021,6,1,1,7,3,3,25
452,2021-07-28,1,9,3,7,2021,10,2,1,14,3,3,25
453,2021-07-28,1,9,5,7,2021,12,4,1,4,1,6,2
454,2021-07-28,1,9,7,7,2021,11,4,1,6,1,1,2
455,2021-07-28,1,9,7,7,2021,11,4,1,5,2,1,2
456,2021-09-28,1,9,2,9,2021,7,4,1,99,1,1,2
457,2021-10-28,1,9,4,10,2021,11,3,1,9,1,1,2
458,2021-10-28,1,9,3,10,2021,10,3,2,5,1,1,2
459,2021-11-28,1,9,1,11,2021,1,1,2,5,2,5,8
460,2021-11-28,1,9,5,11,2021,5,3,1,14,3,3,25
461,2021-11-28,1,9,2,11,2021,9,3,1,8,1,1,2
462,2021-12-28,1,9,6,12,2021,11,3,1,11,1,1,2
463,2021-12-28,1,9,7,12,2021,11,1,1,99,1,1,2
464,2022-01-28,1,9,1,1,2022,6,4,2,2,3,3,25
465,2022-01-28,1,9,2,1,2022,12,4,1,5,1,1,2
466,2022-01-28,1,9,4,1,2022,7,4,1,99,1,5,2
467,2022-01-28,1,9,7,1,2022,12,4,1,8,1,1,2
468,2022-02-28,1,9,7,2,2022,11,1,1,6,1,1,2
469,2022-02-28,1,9,3,2,2022,4,4,1,8,1,1,2
470,2022-03-28,1,9,1,3,2022,1,3,1,10,1,1,2
471,2022-04-28,1,9,5,4,2022,10,4,1,99,1,6,2
472,2022-05-28,1,9,7,5,2022,1,3,1,4,1,1,2
473,2022-05-28,1,9,6,5,2022,12,4,2,3,2,1,1
474,2022-06-28,1,9,1,6,2022,10,2,1,99,1,1,2
475,2022-06-28,1,9,3,6,2022,8,1,1,99,1,1,2
476,2022-07-28,1,9,7,7,2022,9,4,1,10,1,1,2
477,2022-09-28,1,9,5,9,2022,9,3,1,4,1,1,2
478,2022-09-28,1,9,5,9,2022,9,3,1,9,1,1,2
479,2022-09-28,1,9,1,9,2022,6,4,1,10,1,1,2
480,2022-10-28,1,9,7,10,2022,10,3,1,12,1,1,2
481,2022-10-28,1,9,1,10,2022,3,4,1,99,3,3,25
482,2022-11-28,1,9,7,11,2022,10,4,1,6,1,6,2
483,2022-11-28,1,9,2,11,2022,12,3,1,4,1,5,2
484,2022-12-28,1,9,6,12,2022,8,2,1,5,1,1,2
485,2022-12-28,1,9,2,12,2022,10,3,1,99,1,1,2
486,2022-12-28,1,9,5,12,2022,4,4,1,10,2,1,9
487,2022-12-28,1,9,5,12,2022,4,4,1,99,3,3,25
488,2023-01-28,1,9,3,1,2023,9,4,1,4,1,1,2
489,2023-01-28,1,9,3,1,2023,12,4,1,8,1,5,2
490,2023-02-28,1,9,1,2,2023,10,4,2,12,1,1,2
491,2023-03-28,1,9,1,3,2023,1,3,1,6,1,5,2
492,2023-03-28,1,9,1,3,2023,1,3,1,7,2,5,2
493,2023-03-28,1,9,5,3,2023,11,3,1,99,1,1,2
494,2023-04-28,1,9,6,4,2023,5,3,1,99,1,1,2
495,2023-04-28,1,9,5,4,2023,11,3,1,99,1,1,2
496,2023-04-28,1,9,7,4,2023,12,3,1,6,1,5,2
497,2023-04-28,1,9,4,4,2023,12,3,1,7,1,5,2
498,2023-04-28,1,9,7,4,2023,7,4,1,7,1,5,2
499,2023-05-28,1,9,6,5,2023,11,1,1,99,3,3,25
500,2023-05-28,1,9,6,5,2023,1,3,1,5,3,3,25
501,2023-05-28,1,9,4,5,2023,10,3,1,99,1,1,2
502,2023-05-28,1,9,2,5,2023,9,3,1,14,2,1,2
503,2023-05-28,1,9,3,5,2023,8,3,1,10,1,1,2
504,2023-06-28,1,9,7,6,2023,12,3,1,5,1,1,2
505,2023-06-28,1,9,3,6,2023,12,1,1,13,3,3,25
506,2023-06-28,1,9,3,6,2023,5,1,1,99,3,3,25
507,2023-06-28,1,9,7,6,2023,1,4,1,5,1,5,2
508,2023-07-28,1,9,6,7,2023,7,3,1,99,1,1,2
509,2023-07-28,1,9,6,7,2023,7,3,1,99,2,1,2
510,2023-08-28,1,9,3,8,2023,12,4,1,9,2,1,2
511,2023-08-28,1,9,5,8,2023,7,3,1,5,1,5,2
512,2023-08-28,1,9,7,8,2023,12,3,2,6,1,1,2
513,2023-08-28,1,9,1,8,2023,4,3,1,99,1,1,2
514,2023-09-28,1,9,7,9,2023,7,3,1,9,1,1,2
515,2023-09-28,1,9,7,9,2023,1,4,1,99,1,6,2
516,2023-09-28,1,9,1,9,2023,9,3,1,99,1,1,2
517,2023-09-28,1,9,2,9,2023,4,4,1,99,3,3,25
518,2023-09-28,1,9,3,9,2023,9,3,1,99,1,1,2
519,2023-09-28,1,9,3,9,2023,12,1,1,99,1,1,2
520,2023-09-28,1,9,4,9,2023,8,4,1,99,2,1,2
521,2023-10-28,1,9,4,10,2023,12,1,1,13,1,1,2
522,2023-10-28,1,9,2,10,2023,10,3,1,7,1,1,2
523,2023-11-28,1,9,7,11,2023,1,1,1,99,1,6,2
524,2023-12-28,1,9,2,12,2023,7,3,1,5,1,6,1
525,2010-05-28,1,9,7,5,2010,9,4,1,7,9,5,2
526,2010-07-28,1,9,2,7,2010,9,4,1,6,9,1,2
527,2010-07-28,1,9,7,7,2010,11,4,1,5,9,1,2
528,2010-07-28,1,9,7,7,2010,11,4,1,5,9,1,2
529,2010-08-28,1,9,3,8,2010,12,4,1,4,9,1,2
530,2014-05-28,1,9,1,5,2014,8,3,1,5,1,1,2
531,2014-08-28,1,9,7,8,2014,8,3,1,4,1,6,2
532,2016-03-28,1,9,6,3,2016,1,3,2,7,2,5,2
533,2019-10-28,1,9,7,10,2019,7,3,1,4,1,1,2
534,2021-02-28,1,9,6,2,2021,7,3,1,4,3,7,25
535,2007-01-28,1,9,3,1,2007,6,99,2,7,9,3,25
536,2007-02-28,1,9,5,2,2007,9,4,1,5,9,1,2
537,2008-11-28,1,9,4,11,2008,10,4,1,13,9,3,25
538,2008-11-28,1,9,1,11,2008,11,3,1,6,9,5,2
539,2008-11-28,1,9,6,11,2008,4,99,1,4,9,5,2
540,2010-06-28,1,9,2,6,2010,11,4,1,4,9,3,25
541,2010-10-28,1,9,1,10,2010,9,4,1,12,9,1,2
542,2010-12-28,1,9,7,12,2010,6,4,1,13,9,3,25
543,2011-05-28,1,9,1,5,2011,1,4,1,4,9,5,2
544,2011-05-28,1,9,1,5,2011,1,4,1,4,9,5,2
545,2011-05-28,1,9,1,5,2011,1,4,1,6,9,5,2
546,2012-05-28,1,9,2,5,2012,7,4,1,1,9,3,25
547,2012-11-28,1,9,7,11,2012,10,4,1,14,9,3,25
548,2013-01-28,1,9,7,1,2013,5,4,1,7,9,1,2
549,2013-02-28,1,9,5,2,2013,9,4,2,11,9,3,25
550,2013-03-28,1,9,1,3,2013,4,4,1,9,9,1,2
551,2013-03-28,1,9,6,3,2013,12,3,2,4,9,5,2
552,2013-03-28,1,9,6,3,2013,12,3,1,5,9,5,2
553,2013-05-28,1,9,4,5,2013,9,4,2,4,9,3,25
554,2013-06-28,1,9,7,6,2013,11,4,1,4,9,1,2
555,2013-06-28,1,9,7,6,2013,11,4,1,4,9,1,2
556,2014-01-28,1,9,2,1,2014,10,4,2,5,2,4,2
557,2014-01-28,1,9,2,1,2014,10,4,1,3,3,3,25
558,2014-05-28,1,9,7,5,2014,12,3,1,14,3,3,25
559,2014-10-28,1,9,2,10,2014,6,3,1,7,1,1,2
560,2014-12-28,1,9,3,12,2014,5,3,1,6,1,1,2
561,2015-11-28,1,9,7,11,2015,11,99,2,3,1,1,2
562,2016-04-28,1,9,3,4,2016,4,3,1,4,1,1,2
563,2016-08-28,1,9,7,8,2016,10,4,1,10,1,5,2
564,2017-05-28,1,9,6,5,2017,8,2,1,5,1,1,2
565,2018-02-28,1,9,6,2,2018,6,3,1,1,3,3,25
566,2018-06-28,1,9,4,6,2018,7,3,1,7,1,1,2
567,2018-10-28,1,9,2,10,2018,2,3,1,99,1,1,2
568,2019-02-28,1,9,3,2,2019,5,99,1,5,1,3,25
569,2019-07-28,1,9,3,7,2019,9,2,1,99,1,1,2
570,2019-10-28,1,9,7,10,2019,10,2,2,99,3,3,25
571,2019-12-28,1,9,4,12,2019,11,3,1,11,1,1,2
572,2019-12-28,1,9,4,12,2019,11,3,1,4,1,1,2
573,2009-01-28,1,9,7,1,2009,12,3,1,9,9,1,2
574,2009-07-28,1,9,7,7,2009,5,4,1,6,9,1,2
575,2009-11-28,1,9,1,11,2009,11,4,1,1,9,3,25
576,2010-02-28,1,9,5,2,2010,1,3,1,4,9,5,2
577,2010-09-28,1,9,1,9,2010,12,4,1,9,9,1,2
578,2012-12-28,1,9,2,12,2012,1,4,1,99,9,3,25
579,2013-02-28,1,9,7,2,2013,11,4,1,6,9,5,2
580,2014-07-28,1,9,7,7,2014,11,3,2,8,2,1,2
581,2014-12-28,1,9,1,12,2014,3,3,1,5,1,1,2
582,2015-04-28,1,9,2,4,2015,6,3,1,6,1,6,2
583,2015-06-28,1,9,6,6,2015,1,3,1,4,1,1,2
584,2015-07-28,1,9,6,7,2015,7,3,1,8,1,1,2
585,2016-03-28,1,9,6,3,2016,11,3,1,11,1,1,2
586,2016-04-28,1,9,1,4,2016,11,3,1,6,1,5,2
587,2016-10-28,1,9,1,10,2016,4,3,1,4,1,1,2
588,2016-10-28,1,9,1,10,2016,4,3,1,5,1,1,2
589,2017-02-28,1,9,2,2,2017,4,4,2,1,3,3,25
590,2017-03-28,1,9,5,3,2017,10,3,1,5,1,1,2
591,2017-06-28,1,9,1,6,2017,3,4,1,8,1,5,2
592,2018-03-28,1,9,5,3,2018,12,4,2,5,1,1,2
593,2018-03-28,1,9,5,3,2018,12,4,1,5,1,1,2
594,2018-03-28,1,9,5,3,2018,12,4,2,99,2,1,2
595,2018-03-28,1,9,5,3,2018,12,4,2,99,2,1,2
596,2018-03-28,1,9,5,3,2018,12,4,1,4,2,1,2
597,2019-07-28,1,9,6,7,2019,10,3,1,99,1,1,2
598,2020-04-28,1,9,3,4,2020,3,5,1,5,1,1,2
599,2020-04-28,1,9,3,4,2020,4,12,1,8,1,1,2
600,2023-06-28,1,9,4,6,2023,12,3,1,5,1,5,2
601,2023-10-28,1,9,7,10,2023,12,4,1,99,1,4,2
602,2013-04-28,1,9,6,4,2013,11,4,1,12,9,3,25
603,2013-06-28,1,9,1,6,2013,8,4,1,4,9,1,2
604,2013-06-28,1,9,1,6,2013,8,4,1,4,9,1,2
605,2013-07-28,1,9,3,7,2013,4,4,1,14,9,1,3
606,2013-07-28,1,9,3,7,2013,4,4,1,99,9,1,3
607,2013-07-28,1,9,3,7,2013,4,4,1,99,9,1,3
608,2014-05-28,1,9,5,5,2014,2,3,1,6,1,1,2
609,2014-07-28,1,9,7,7,2014,12,99,1,5,1,1,2
610,2014-07-28,1,9,7,7,2014,12,99,1,6,1,1,2
611,2014-07-28,1,9,7,7,2014,6,4,1,11,1,1,2
612,2015-01-28,1,9,7,1,2015,5,3,2,13,3,3,25
613,2015-01-28,1,9,2,1,2015,8,3,1,11,1,1,3
614,2015-04-28,1,9,7,4,2015,2,3,1,8,1,1,2
615,2015-09-28,1,9,4,9,2015,10,3,1,10,1,1,2
616,2015-10-28,1,9,6,10,2015,12,3,1,4,1,1,2
617,2016-05-28,1,9,7,5,2016,12,3,1,11,1,5,2
618,2016-06-28,1,9,7,6,2016,8,3,1,6,1,1,2
619,2016-07-28,1,9,6,7,2016,10,3,1,7,1,1,2
620,2016-08-28,1,9,3,8,2016,11,3,1,4,1,1,2
621,2016-12-28,1,9,4,12,2016,5,3,1,10,1,1,2
622,2018-08-28,1,9,6,8,2018,5,4,1,99,1,1,2
623,2019-01-28,1,9,7,1,2019,5,4,1,99,1,1,2
624,2019-04-28,1,9,6,4,2019,7,4,1,99,1,1,2
625,2019-05-28,1,9,7,5,2019,12,4,1,7,1,5,2
626,2020-10-28,1,9,1,10,2020,1,3,1,7,1,5,2
627,2020-10-28,1,9,1,10,2020,1,3,1,4,2,5,2
628,2021-03-28,1,9,6,3,2021,4,3,1,4,1,5,2
629,2021-03-28,1,9,6,3,2021,4,3,1,11,1,5,2
630,2021-06-28,1,9,2,6,2021,8,4,2,6,2,4,2
631,2021-06-28,1,9,7,6,2021,10,4,1,99,1,1,2
632,2022-05-28,1,9,7,5,2022,12,4,1,10,1,1,2
633,2022-05-28,1,9,7,5,2022,11,4,1,6,1,1,2
634,2022-08-28,1,9,1,8,2022,11,4,1,5,1,6,1
635,2015-05-28,1,9,1,5,2015,3,3,1,6,1,1,2
636,2015-09-28,1,9,7,9,2015,10,3,1,5,1,1,2
637,2015-10-28,1,9,7,10,2015,1,3,1,5,1,1,2
638,2016-06-28,1,9,7,6,2016,12,3,1,11,3,3,25
639,2016-07-28,1,9,6,7,2016,9,3,1,7,1,1,2
640,2017-09-28,1,9,1,9,2017,3,1,1,5,1,5,2
641,2018-05-28,1,9,1,5,2018,3,4,1,8,1,5,1
642,2018-05-28,1,9,1,5,2018,3,4,1,9,2,5,1
643,2019-03-28,1,9,1,3,2019,5,99,1,5,1,5,2
644,2020-01-28,1,9,1,1,2020,10,3,2,4,1,1,2
645,2020-03-28,1,9,1,3,2020,10,3,1,99,2,5,1
646,2020-06-28,1,9,6,6,2020,10,3,1,1,3,3,25
647,2021-07-28,1,9,6,7,2021,7,3,1,5,1,5,2
648,2021-09-28,1,9,6,9,2021,6,3,1,5,1,6,2
649,2022-03-28,1,9,7,3,2022,12,4,1,11,1,1,2
650,2022-08-28,1,9,4,8,2022,11,4,1,6,3,3,25
651,2022-08-28,1,9,5,8,2022,7,4,2,3,2,6,3
652,2022-09-28,1,9,1,9,2022,1,3,1,9,1,6,2
653,2023-01-28,1,9,6,1,2023,3,4,1,99,1,5,99
654,2023-12-28,1,9,3,12,2023,1,3,1,99,1,5,2
655,2010-01-28,1,9,6,1,2010,11,3,1,4,9,1,2
656,2010-01-28,1,9,6,1,2010,11,3,1,7,9,1,2
657,2010-04-28,1,9,5,4,2010,8,4,1,5,9,1,2
658,2010-04-28,1,9,5,4,2010,8,4,1,6,9,1,2
659,2010-09-28,1,9,1,9,2010,2,4,1,99,9,1,2
660,2010-12-28,1,9,1,12,2010,12,3,1,6,9,1,2
661,2013-06-28,1,9,6,6,2013,9,3,1,9,9,5,2
662,2014-01-28,1,9,7,1,2014,10,4,2,12,2,6,8
663,2014-02-28,1,9,2,2,2014,10,4,1,5,1,1,2
664,2014-07-28,1,9,7,7,2014,10,99,1,5,1,5,2
665,2017-07-28,1,9,2,7,2017,8,4,1,4,1,5,2
666,2017-12-28,1,9,5,12,2017,4,1,1,9,1,1,3
667,2018-08-28,1,9,5,8,2018,3,1,1,99,1,1,2
668,2019-07-28,1,9,7,7,2019,3,1,2,99,1,5,1
669,2019-07-28,1,9,7,7,2019,3,1,1,99,2,5,1
670,2019-07-28,1,9,7,7,2019,3,1,1,99,2,5,1
671,2019-09-28,1,9,7,9,2019,7,3,1,7,1,1,2
672,2020-02-28,1,9,7,2,2020,10,1,1,5,1,1,2
673,2021-03-28,1,9,2,3,2021,1,3,1,6,1,1,2
674,2022-06-28,1,9,1,6,2022,3,4,1,7,1,5,2
675,2013-06-28,1,9,2,6,2013,5,4,2,4,9,1,2
676,2015-12-28,1,9,2,12,2015,11,3,1,5,1,1,2
677,2015-12-28,1,9,3,12,2015,10,3,1,10,1,1,2
678,2017-05-28,1,9,1,5,2017,10,4,1,7,1,5,2
679,2017-12-28,1,9,4,12,2017,99,4,1,99,1,1,2
680,2017-12-28,1,9,4,12,2017,99,4,1,99,1,1,2
681,2021-12-28,1,9,7,12,2021,5,3,1,13,1,1,2
682,2021-12-28,1,9,7,12,2021,5,3,1,7,1,1,2
683,2022-10-28,1,9,6,10,2022,4,4,1,99,2,5,4
684,2023-03-28,1,9,7,3,2023,2,4,1,5,1,1,1
685,2014-10-28,1,9,4,10,2014,9,1,1,4,3,3,25
686,2017-10-28,1,9,4,10,2017,6,1,1,5,3,3,25
687,2019-06-28,1,9,6,6,2019,6,4,1,99,1,1,2
688,2021-01-28,1,9,7,1,2021,8,1,1,7,1,6,1
689,2021-03-28,1,9,2,3,2021,11,1,1,6,1,1,9
690,2022-07-28,1,9,4,7,2022,11,2,1,99,1,1,2
691,2019-10-28,1,9,7,10,2019,12,4,1,4,3,3,25
692,2016-12-28,1,9,7,12,2016,10,99,1,6,1,1,2
693,2007-05-28,1,9,4,5,2007,12,4,1,4,9,1,2
694,2007-05-28,1,9,4,5,2007,12,4,1,4,9,1,2
695,2007-05-28,1,9,4,5,2007,12,4,1,4,9,1,2
696,2007-05-28,1,9,4,5,2007,9,4,1,7,9,5,2
697,2007-06-28,1,9,1,6,2007,8,4,2,9,9,1,2
698,2008-05-28,1,9,3,5,2008,10,99,1,5,9,1,2
699,2010-06-28,1,9,1,6,2010,6,4,1,6,9,1,2
700,2011-01-28,1,9,7,1,2011,9,4,2,8,9,3,25
701,2013-07-28,1,9,1,7,2013,10,4,1,12,9,1,2
702,2014-02-28,1,9,1,2,2014,4,4,1,8,2,1,2
703,2014-03-28,1,9,4,3,2014,1,4,1,10,1,1,2
704,2014-03-28,1,9,7,3,2014,10,3,1,7,1,1,2
705,2014-03-28,1,9,7,3,2014,10,3,1,99,1,1,2
706,2015-04-28,1,9,3,4,2015,3,3,1,14,2,5,2
707,2015-07-28,1,9,4,7,2015,7,3,1,5,1,1,2
708,2015-07-28,1,9,4,7,2015,7,3,1,8,1,1,2
709,2015-07-28,1,9,4,7,2015,7,3,2,8,2,1,2
710,2016-06-28,1,9,7,6,2016,3,3,1,8,1,5,2
711,2016-07-28,1,9,1,7,2016,4,3,1,5,1,1,2
712,2016-08-28,1,9,1,8,2016,1,3,1,6,1,1,2
713,2016-10-28,1,9,1,10,2016,5,3,2,11,3,3,25
714,2017-02-28,1,9,5,2,2017,6,3,1,8,1,1,2
715,2017-07-28,1,9,3,7,2017,5,1,1,11,1,1,2
716,2017-09-28,1,9,6,9,2017,5,1,1,7,1,1,2
717,2018-12-28,1,9,7,12,2018,2,4,2,6,2,5,1
718,2019-05-28,1,9,1,5,2019,2,4,1,5,1,5,2
719,2019-12-28,1,9,2,12,2019,10,3,2,3,2,5,2
720,2021-07-28,1,9,7,7,2021,9,3,1,7,1,5,2
721,2021-09-28,1,9,1,9,2021,1,3,1,9,1,5,2
722,2022-02-28,1,9,1,2,2022,6,4,1,11,1,1,2
723,2023-08-28,1,9,2,8,2023,6,3,1,99,1,1,2
724,2023-08-28,1,9,2,8,2023,6,3,2,99,2,1,2
725,2007-11-28,1,9,6,11,2007,8,99,2,5,9,2,1
726,2007-12-28,1,9,7,12,2007,10,99,1,4,9,1,2
727,2008-08-28,1,9,2,8,2008,6,4,1,13,9,1,2
728,2009-05-28,1,9,1,5,2009,11,4,1,5,9,1,2
729,2009-07-28,1,9,6,7,2009,12,4,1,8,9,5,2
730,2009-10-28,1,9,6,10,2009,6,4,1,5,9,1,2
731,2009-11-28,1,9,2,11,2009,7,4,1,6,9,1,2
732,2010-03-28,1,9,7,3,2010,5,4,1,5,9,1,2
733,2010-07-28,1,9,1,7,2010,5,4,1,11,9,3,25
734,2010-09-28,1,9,6,9,2010,10,4,1,4,9,5,2
735,2010-09-28,1,9,4,9,2010,11,3,2,14,9,3,25
736,2010-09-28,1,9,4,9,2010,9,4,1,12,9,3,25
737,2010-11-28,1,9,4,11,2010,11,4,1,6,9,5,2
738,2010-12-28,1,9,7,12,2010,4,3,1,4,9,3,25
739,2011-01-28,1,9,5,1,2011,10,4,1,14,9,3,25
740,2011-02-28,1,9,5,2,2011,12,3,2,13,9,3,25
741,2011-02-28,1,9,7,2,2011,11,4,1,7,9,1,2
742,2011-02-28,1,9,7,2,2011,11,4,1,7,9,1,2
743,2011-02-28,1,9,7,2,2011,11,4,1,8,9,5,2
744,2011-03-28,1,9,5,3,2011,10,4,1,2,9,3,25
745,2011-04-28,1,9,7,4,2011,3,3,1,5,9,1,2
746,2011-04-28,1,9,7,4,2011,9,3,1,8,9,1,2
747,2011-06-28,1,9,1,6,2011,7,4,1,9,9,5,2
748,2011-09-28,1,9,1,9,2011,5,4,1,6,9,1,2
749,2011-09-28,1,9,1,9,2011,5,4,1,7,9,1,2
750,2011-09-28,1,9,7,9,2011,2,3,2,8,9,6,2
751,2011-09-28,1,9,7,9,2011,2,3,1,8,9,6,2
752,2012-01-28,1,9,1,1,2012,8,4,1,11,9,1,2
753,2012-03-28,1,9,6,3,2012,10,4,1,6,9,1,2
754,2012-03-28,1,9,7,3,2012,11,4,1,5,9,1,2
755,2012-03-28,1,9,7,3,2012,11,4,1,11,9,1,2
756,2012-04-28,1,9,7,4,2012,3,3,1,9,9,1,2
757,2012-05-28,1,9,2,5,2012,5,4,1,9,9,1,2
758,2012-07-28,1,9,5,7,2012,9,4,1,14,9,3,25
759,2012-08-28,1,9,5,8,2012,6,4,1,9,9,1,2
760,2012-08-28,1,9,3,8,2012,3,4,1,7,9,1,4
761,2012-11-28,1,9,7,11,2012,10,4,1,6,9,5,2
762,2013-02-28,1,9,7,2,2013,12,4,1,6,9,5,2
763,2013-02-28,1,9,1,2,2013,10,4,1,5,9,6,2
764,2013-02-28,1,9,1,2,2013,10,4,1,5,9,6,2
765,2013-06-28,1,9,5,6,2013,3,12,1,7,9,3,25
766,2013-08-28,1,9,5,8,2013,1,3,1,6,9,5,2
767,2014-01-28,1,9,5,1,2014,8,4,1,8,1,1,2
768,2014-01-28,1,9,3,1,2014,10,4,1,9,1,5,3
769,2014-04-28,1,9,6,4,2014,12,4,1,11,3,3,25
770,2014-05-28,1,9,6,5,2014,9,4,1,7,1,1,1
771,2014-09-28,1,9,5,9,2014,10,4,2,5,1,6,8
772,2014-09-28,1,9,6,9,2014,7,4,1,8,1,1,2
773,2015-06-28,1,9,6,6,2015,9,4,1,13,1,5,1
774,2015-06-28,1,9,6,6,2015,9,4,1,4,1,1,2
775,2015-07-28,1,9,4,7,2015,5,4,1,5,2,5,8
776,2015-08-28,1,9,5,8,2015,8,4,1,5,1,5,2
777,2015-08-28,1,9,1,8,2015,4,99,1,12,1,1,2
778,2015-09-28,1,9,4,9,2015,7,4,1,5,1,1,2
779,2015-10-28,1,9,6,10,2015,3,12,1,10,1,5,2
780,2015-10-28,1,9,5,10,2015,9,4,1,5,1,1,2
781,2015-11-28,1,9,5,11,2015,2,4,1,11,1,1,2
782,2015-11-28,1,9,7,11,2015,7,4,1,5,1,5,2
783,2015-11-28,1,9,4,11,2015,11,4,1,4,1,1,2
784,2016-02-28,1,9,2,2,2016,11,4,1,6,1,1,2
785,2016-02-28,1,9,2,2,2016,11,4,1,5,2,1,2
786,2016-02-28,1,9,2,2,2016,11,4,1,7,2,1,2
787,2016-03-28,1,9,6,3,2016,5,4,1,4,1,5,2
788,2016-04-28,1,9,7,4,2016,9,3,1,1,3,3,25
789,2016-08-28,1,9,7,8,2016,3,3,1,8,1,6,2
790,2016-10-28,1,9,2,10,2016,3,3,1,7,1,1,2
791,2016-10-28,1,9,1,10,2016,2,4,1,5,1,5,3
792,2017-05-28,1,9,7,5,2017,11,3,1,5,1,1,2
793,2017-08-28,1,9,6,8,2017,5,4,1,4,1,5,2
794,2017-09-28,1,9,1,9,2017,7,4,1,5,1,1,2
795,2017-09-28,1,9,1,9,2017,7,4,1,5,1,1,2
796,2017-09-28,1,9,7,9,2017,7,4,1,4,1,5,2
797,2017-10-28,1,9,7,10,2017,5,2,1,7,1,1,2
798,2017-10-28,1,9,7,10,2017,5,2,1,5,1,1,2
799,2017-11-28,1,9,6,11,2017,5,4,2,5,1,1,2
800,2017-12-28,1,9,5,12,2017,6,4,1,8,3,3,25
801,2017-12-28,1,9,7,12,2017,4,1,1,6,1,5,1
802,2018-06-28,1,9,5,6,2018,12,3,2,8,2,1,2
803,2018-06-28,1,9,7,6,2018,11,4,2,5,1,5,99
804,2018-10-28,1,9,1,10,2018,6,4,1,4,1,5,2
805,2018-11-28,1,9,1,11,2018,4,4,1,6,1,1,2
806,2019-01-28,1,9,2,1,2019,4,4,1,7,1,1,2
807,2019-03-28,1,9,6,3,2019,6,4,2,11,1,1,2
808,2019-05-28,1,9,7,5,2019,4,4,1,8,1,1,2
809,2019-07-28,1,9,1,7,2019,7,4,1,99,1,1,2
810,2019-08-28,1,9,1,8,2019,8,4,1,6,1,5,1
811,2019-09-28,1,9,1,9,2019,3,4,2,6,2,1,2
812,2019-10-28,1,9,7,10,2019,6,4,1,8,1,6,1
813,2020-02-28,1,9,6,2,2020,10,4,1,99,3,3,25
814,2020-02-28,1,9,7,2,2020,2,3,1,99,1,6,2
815,2020-03-28,1,9,2,3,2020,7,4,1,99,1,1,2
816,2020-04-28,1,9,7,4,2020,7,4,2,99,1,1,2
817,2020-05-28,1,9,7,5,2020,9,3,1,5,1,5,2
